event_id,flow_id,transaction_id,transaction_lifecycle_event,created_at,error_details_source,error_details_message,error_details_decline_type,error_details_decision_type,error_details_decline_reason,error_details_decline_reason_v2
529fe6bb-2db9-415c-96d3-b71f001767ea,74b70260-6f3a-413a-b950-02b49b77351b,774c6d90-b354-4e91-a7e1-e271a8b9a7fa,,"2021-06-03 07:47:51.781941",,,,,,
edc02332-4a0e-4a73-8a38-bfea72d90f01,13d69081-6bdb-4753-a056-09404a58d653,88f623f8-3b8d-4a14-b477-aecc4a729353,,"2021-06-03 07:47:51.783125",,,,,,
1eb721db-7355-4b8d-b6dc-5123334cbbec,74b70260-6f3a-413a-b950-02b49b77351b,774c6d90-b354-4e91-a7e1-e271a8b9a7fa,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.790472",,,,,,
9bb84e58-b686-4a13-b064-24d154c6ca73,3328e75d-0f85-4c2f-9e60-70ae3c25492b,48e32e27-225e-4acf-9d0e-ef5441bc0588,,"2021-06-03 07:47:51.804619",,,,,,
9a99baee-c4b9-4549-a0d3-8f291f35e277,316ff58f-1ac6-4079-ac8c-9b762bdbd6b4,d08c7bab-29d6-4763-a44a-5de840b0e2e3,,"2021-06-03 07:47:51.815573",,,,,,
43602353-0b2b-4fd9-a30c-4bd26d335919,74b70260-6f3a-413a-b950-02b49b77351b,774c6d90-b354-4e91-a7e1-e271a8b9a7fa,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.815576",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
658917fb-2f02-425b-9869-8a3eede90d1c,3328e75d-0f85-4c2f-9e60-70ae3c25492b,48e32e27-225e-4acf-9d0e-ef5441bc0588,,"2021-06-03 07:47:51.818639",,,,,,
835fc246-4583-4bd4-aaa8-c8398acb72ba,f2174455-0b27-40f9-b958-015019b1c8ca,5a413bc6-74d1-4da4-9302-df934a4035c7,,"2021-06-03 07:47:51.82949",,,,,,
ff3a2b03-8f52-4c76-9e73-904c2c87355d,f2174455-0b27-40f9-b958-015019b1c8ca,5a413bc6-74d1-4da4-9302-df934a4035c7,,"2021-06-03 07:47:51.837254",,,,,,
70746bf5-2295-4b7b-95ae-04560f482849,f2174455-0b27-40f9-b958-015019b1c8ca,5a413bc6-74d1-4da4-9302-df934a4035c7,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.846228",,,,,,
464bbdd4-4384-4382-aaf3-d8e9efd84ea1,f2174455-0b27-40f9-b958-015019b1c8ca,5a413bc6-74d1-4da4-9302-df934a4035c7,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.860435",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
0a4c68c0-4e23-49f7-9a9b-a56df960acd6,9696314c-c394-4c8f-8334-8c45be936dcd,290bc17b-9dd8-4f3f-b54c-eadd31ef4b96,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.86674",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
f4fdea3e-e2a3-49dc-ac22-a66d4b64b050,13d69081-6bdb-4753-a056-09404a58d653,88f623f8-3b8d-4a14-b477-aecc4a729353,,"2021-06-03 07:47:51.869532",,,,,,
9000492f-39e0-4a4b-9c54-b094fd7aefc7,316ff58f-1ac6-4079-ac8c-9b762bdbd6b4,d08c7bab-29d6-4763-a44a-5de840b0e2e3,,"2021-06-03 07:47:51.881038",,,,,,
f80a78a6-2f63-418e-9e54-394dd089a818,1ca6a75e-8fe6-4599-961b-8082d689c4a3,3a0b5e02-69ee-45e3-a646-2ed6a17162fa,,"2021-06-03 07:47:51.883409",,,,,,
c51a5b8d-ecc7-4097-8c0b-595bc7984cde,292a41b3-235b-461c-a369-e8500bced2da,65fb3f61-2bca-4f1b-a89d-0f0b223a5a78,,"2021-06-03 07:47:51.886918",,,,,,
2a5c649e-9c39-499a-a099-6ec5730612db,f9213618-6f24-48a6-9552-e99fea4b93f3,ebefe45a-a8d7-4b8d-9b23-7545c0e33026,,"2021-06-03 07:47:51.888797",,,,,,
e31180be-f105-4545-ae92-15b0531daf27,316ff58f-1ac6-4079-ac8c-9b762bdbd6b4,d08c7bab-29d6-4763-a44a-5de840b0e2e3,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.891702",,,,,,
687e8a62-3a24-4f56-bc50-6cfcb286a985,3328e75d-0f85-4c2f-9e60-70ae3c25492b,48e32e27-225e-4acf-9d0e-ef5441bc0588,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.895306",,,,,,
584561e3-4ebe-4c11-ac81-3947e11a21a8,292a41b3-235b-461c-a369-e8500bced2da,65fb3f61-2bca-4f1b-a89d-0f0b223a5a78,,"2021-06-03 07:47:51.895341",,,,,,
1d5570e8-e219-4cd4-ae1a-3e6de7562713,1ca6a75e-8fe6-4599-961b-8082d689c4a3,3a0b5e02-69ee-45e3-a646-2ed6a17162fa,,"2021-06-03 07:47:51.898549",,,,,,
8c1573c8-65d3-4695-8a3c-e6a8969929fc,292a41b3-235b-461c-a369-e8500bced2da,65fb3f61-2bca-4f1b-a89d-0f0b223a5a78,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.90605",,,,,,
1a53a8e2-173d-4531-83b7-363991c2fe97,f9213618-6f24-48a6-9552-e99fea4b93f3,ebefe45a-a8d7-4b8d-9b23-7545c0e33026,,"2021-06-03 07:47:51.906556",,,,,,
e528fb28-e096-496e-aae7-9bd565da782d,316ff58f-1ac6-4079-ac8c-9b762bdbd6b4,d08c7bab-29d6-4763-a44a-5de840b0e2e3,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.908903",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
8daaa168-9755-46ef-aaed-e3a18e3d0739,1a98e2fb-efcd-40e8-bd42-cda1056a4870,b689d38c-3924-45b9-a87e-e2548d5c84db,,"2021-06-03 07:47:51.911536",,,,,,
fdf99210-8570-42c9-b016-42c39723d8a8,1ca6a75e-8fe6-4599-961b-8082d689c4a3,3a0b5e02-69ee-45e3-a646-2ed6a17162fa,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.916685",,,,,,
949e1451-eb73-41f7-a87c-0c1e75d41235,3328e75d-0f85-4c2f-9e60-70ae3c25492b,48e32e27-225e-4acf-9d0e-ef5441bc0588,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.91961",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
2e49d516-3860-4ad6-a43e-9205d63d39b1,1a98e2fb-efcd-40e8-bd42-cda1056a4870,b689d38c-3924-45b9-a87e-e2548d5c84db,,"2021-06-03 07:47:51.920048",,,,,,
fdb2ee6b-4ac1-4764-8fea-afe0999022f9,d5b144c8-2c92-479c-8fd7-d95ced7ccbc2,6f0d7407-e89c-4259-ab2f-c660731c06bb,,"2021-06-03 07:47:51.932523",,,,,,
c8fabdb4-fdc4-496e-ae4b-9eb3038c7cfe,292a41b3-235b-461c-a369-e8500bced2da,65fb3f61-2bca-4f1b-a89d-0f0b223a5a78,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.932496",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
af3c532f-b3ac-4e9b-b151-6df4294f6a86,1a98e2fb-efcd-40e8-bd42-cda1056a4870,b689d38c-3924-45b9-a87e-e2548d5c84db,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.936315",,,,,,
3833f8fa-1a4e-4e2c-94ef-d00af3f1c17f,453c6923-d71f-4186-82a6-0899466bfcb2,45ade2cd-39cd-45ed-a791-e8d32eeac0b7,,"2021-06-03 07:47:51.936752",,,,,,
6c09f884-207a-46d4-a02f-e065702a3b6e,453c6923-d71f-4186-82a6-0899466bfcb2,45ade2cd-39cd-45ed-a791-e8d32eeac0b7,,"2021-06-03 07:47:51.943918",,,,,,
7f450a37-1827-4842-8b3e-a3a7316752ee,453c6923-d71f-4186-82a6-0899466bfcb2,45ade2cd-39cd-45ed-a791-e8d32eeac0b7,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.949913",,,,,,
c5ce2161-611b-4f67-a9d0-47a365dd8595,1a98e2fb-efcd-40e8-bd42-cda1056a4870,b689d38c-3924-45b9-a87e-e2548d5c84db,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.952735",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
f504c0ff-81d1-499e-9c52-2bda48150933,453c6923-d71f-4186-82a6-0899466bfcb2,45ade2cd-39cd-45ed-a791-e8d32eeac0b7,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.962186",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
db186cbc-81d1-46de-8f98-bfde187d0130,13d69081-6bdb-4753-a056-09404a58d653,88f623f8-3b8d-4a14-b477-aecc4a729353,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.96911",,,,,,
97dc4a2e-a450-4022-aaf7-7ca04871f505,d5b144c8-2c92-479c-8fd7-d95ced7ccbc2,6f0d7407-e89c-4259-ab2f-c660731c06bb,,"2021-06-03 07:47:51.989153",,,,,,
52198b17-36e3-4705-a40f-71aaa6a70068,1ca6a75e-8fe6-4599-961b-8082d689c4a3,3a0b5e02-69ee-45e3-a646-2ed6a17162fa,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.992686",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
85e70d84-3368-4f8c-8b23-d287c17d6d90,d5b144c8-2c92-479c-8fd7-d95ced7ccbc2,6f0d7407-e89c-4259-ab2f-c660731c06bb,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:52.002782",,,,,,
19b81bf5-c64c-4527-88fb-dcf03f7c0ba7,f9213618-6f24-48a6-9552-e99fea4b93f3,ebefe45a-a8d7-4b8d-9b23-7545c0e33026,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:52.003243",,,,,,
0bfe69c4-4eec-4170-9212-79ae9c3889a1,364f3e86-ed12-4d1d-9472-3ce39843a419,43506de0-3025-4259-bf8c-0fb5679ce8d5,,"2021-06-03 07:47:52.004377",,,,,,
55b37628-10de-4854-9079-bb938eb842fb,f3cc760e-e74d-4825-8969-8b073974e317,a23d4a64-273e-4f84-9367-5ebaf594f6a6,,"2021-06-03 07:47:52.005208",,,,,,
a7ba166d-0599-4981-8687-90ffe4c72e6b,364f3e86-ed12-4d1d-9472-3ce39843a419,43506de0-3025-4259-bf8c-0fb5679ce8d5,,"2021-06-03 07:47:52.012638",,,,,,
ac778e70-807c-4d39-bd3d-6bacf0fe6e78,364f3e86-ed12-4d1d-9472-3ce39843a419,43506de0-3025-4259-bf8c-0fb5679ce8d5,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:52.020476",,,,,,
b05ff837-0b85-4fea-8e4b-e89424f9b800,f3cc760e-e74d-4825-8969-8b073974e317,a23d4a64-273e-4f84-9367-5ebaf594f6a6,,"2021-06-03 07:47:52.021853",,,,,,
158d8e78-7d0d-44fb-95a5-4f1446bd68ad,b25633a1-5a3a-4997-8c68-a5d78a0230b0,8a54d888-c2a9-4443-b9ff-f91e3caabf0a,,"2021-06-03 07:47:52.025968",,,,,,
22ef396e-fc41-4de3-be0a-8f6992010ec8,e8a9193d-4492-4d5d-8cd1-bbbe61df9f0f,a5b1d28a-6637-4de0-9fa7-0f681c24c5f0,,"2021-06-03 07:47:52.02929",,,,,,
4e26d14a-9d39-44a3-9e43-603dc8b5f382,364f3e86-ed12-4d1d-9472-3ce39843a419,43506de0-3025-4259-bf8c-0fb5679ce8d5,AUTHORIZATION_FAILED,"2021-06-03 07:47:52.034253",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
47bb00a8-f35b-4dd6-9185-ef6df04e1540,b25633a1-5a3a-4997-8c68-a5d78a0230b0,8a54d888-c2a9-4443-b9ff-f91e3caabf0a,,"2021-06-03 07:47:52.033599",,,,,,
a6e8715d-9163-48eb-b23d-d10f8bc8b1e9,e8a9193d-4492-4d5d-8cd1-bbbe61df9f0f,a5b1d28a-6637-4de0-9fa7-0f681c24c5f0,,"2021-06-03 07:47:52.035849",,,,,,
8be4cb72-6257-41de-b1d1-92a571df17a5,5321c5bc-6f8a-486e-958c-e9d9d821c74e,78bb48fd-e505-4aa5-b516-7e28ae8bd093,,"2021-06-03 07:47:52.040482",,,,,,
27be3a73-888a-4705-9586-bdd17c6c1eb1,b25633a1-5a3a-4997-8c68-a5d78a0230b0,8a54d888-c2a9-4443-b9ff-f91e3caabf0a,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:52.042644",,,,,,
ccbe9088-e1bc-48cd-94f1-cea7a22cffda,e8a9193d-4492-4d5d-8cd1-bbbe61df9f0f,a5b1d28a-6637-4de0-9fa7-0f681c24c5f0,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:52.043911",,,,,,
e75ba537-a0b1-4135-a344-f5cbd93f7461,5321c5bc-6f8a-486e-958c-e9d9d821c74e,78bb48fd-e505-4aa5-b516-7e28ae8bd093,,"2021-06-03 07:47:52.044944",,,,,,
bfdb7b45-66df-4591-b58b-deeead667791,0dcc5438-92f7-4a6b-a1be-e5753b93f1ba,682da4fc-d83f-4b9b-8711-23e06db560ad,,"2021-06-03 07:47:52.050176",,,,,,
2f5ab039-8b33-4ffd-86df-e4d1ff43cc0a,5321c5bc-6f8a-486e-958c-e9d9d821c74e,78bb48fd-e505-4aa5-b516-7e28ae8bd093,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:52.051094",,,,,,
e2a2b3cf-7205-4254-947f-bf6cf1ebf9d6,b25633a1-5a3a-4997-8c68-a5d78a0230b0,8a54d888-c2a9-4443-b9ff-f91e3caabf0a,AUTHORIZATION_FAILED,"2021-06-03 07:47:52.057691",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
44925e7c-de6a-4b78-8f6e-7f3c2d65a0e6,0dcc5438-92f7-4a6b-a1be-e5753b93f1ba,682da4fc-d83f-4b9b-8711-23e06db560ad,,"2021-06-03 07:47:52.057752",,,,,,
6e1cbc15-55fb-4182-96d8-47185b0dc754,e8a9193d-4492-4d5d-8cd1-bbbe61df9f0f,a5b1d28a-6637-4de0-9fa7-0f681c24c5f0,AUTHORIZATION_FAILED,"2021-06-03 07:47:52.059472",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
25d81973-3b7f-476c-86e1-eb256a6c212c,5321c5bc-6f8a-486e-958c-e9d9d821c74e,78bb48fd-e505-4aa5-b516-7e28ae8bd093,AUTHORIZATION_FAILED,"2021-06-03 07:47:52.063458",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
e90ecc92-a927-4332-a14b-dbef55344d8d,0dcc5438-92f7-4a6b-a1be-e5753b93f1ba,682da4fc-d83f-4b9b-8711-23e06db560ad,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:52.067779",,,,,,
d820dcc2-91c8-478d-be67-28b88db2cef7,13d69081-6bdb-4753-a056-09404a58d653,88f623f8-3b8d-4a14-b477-aecc4a729353,AUTHORIZATION_FAILED,"2021-06-03 07:47:52.068544",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
13555dd1-3110-4752-a71b-80fa89a2d87c,8db8788d-80a4-45a8-b7cc-655a317f151a,87ea9bc0-4957-426e-8b3e-a32a79ecfdfa,,"2021-06-03 07:47:52.07473",,,,,,
06517576-01ba-42f8-a1a4-1ab2b859cb00,0dcc5438-92f7-4a6b-a1be-e5753b93f1ba,682da4fc-d83f-4b9b-8711-23e06db560ad,AUTHORIZATION_FAILED,"2021-06-03 07:47:52.082217",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
ee26f46f-448e-4e93-97b0-9c3c1d8ad61d,d5b144c8-2c92-479c-8fd7-d95ced7ccbc2,6f0d7407-e89c-4259-ab2f-c660731c06bb,AUTHORIZATION_FAILED,"2021-06-03 07:47:52.089099",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
5e4aaa74-6e04-4832-9275-59873d6f29ef,f3cc760e-e74d-4825-8969-8b073974e317,a23d4a64-273e-4f84-9367-5ebaf594f6a6,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:52.098305",,,,,,
f1af2163-76c4-47ea-979a-8302f5064986,1dfbecc9-5715-431f-a8de-ec1821155c63,c4ce047f-e099-46dc-8f42-4833632f64fc,AUTHORIZATION_FAILED,"2021-06-03 07:47:52.100677",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
cca670a6-2c20-4d36-a4c5-2e75307913bd,f9213618-6f24-48a6-9552-e99fea4b93f3,ebefe45a-a8d7-4b8d-9b23-7545c0e33026,AUTHORIZATION_FAILED,"2021-06-03 07:47:52.103858",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
4cb83c4f-fc80-45e2-a8d6-0c3daa500327,4f86472e-b510-4950-85d0-8f46eebc4d67,5ad97b5d-5377-4c00-9219-02dc278650a9,,"2021-06-03 07:47:52.143569",,,,,,
10493abd-ddb9-42a1-b78a-0c7b59f87584,4f86472e-b510-4950-85d0-8f46eebc4d67,5ad97b5d-5377-4c00-9219-02dc278650a9,,"2021-06-03 07:47:52.149603",,,,,,
343c435a-1648-432a-9113-f5fbea569af5,4f86472e-b510-4950-85d0-8f46eebc4d67,5ad97b5d-5377-4c00-9219-02dc278650a9,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:52.15549",,,,,,
57c7e64b-51e7-41fe-899c-4c104e76ae68,4f86472e-b510-4950-85d0-8f46eebc4d67,5ad97b5d-5377-4c00-9219-02dc278650a9,AUTHORIZATION_FAILED,"2021-06-03 07:47:52.16815",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
1081b1c6-c7d8-45ee-8a53-a2d685118e6c,8db8788d-80a4-45a8-b7cc-655a317f151a,87ea9bc0-4957-426e-8b3e-a32a79ecfdfa,,"2021-06-03 07:47:52.176114",,,,,,
ec3f5888-a474-49aa-89d8-251b975f9d71,440552f9-18f7-4ef5-a9e7-d23dcea7f93e,8197dda0-41b0-48b5-a5af-b8ae80b6e744,,"2021-06-03 07:47:52.180922",,,,,,
ae6291f3-6afb-4e58-8f68-1b0fc7cc19dc,00d6f3d0-10ab-499b-aded-983bb51d3cb0,90b7865e-2a93-4a58-b0a3-62197f57b997,,"2021-06-03 07:47:52.183244",,,,,,
21ebecf5-af5e-4e79-a37b-7d4589c10199,440552f9-18f7-4ef5-a9e7-d23dcea7f93e,8197dda0-41b0-48b5-a5af-b8ae80b6e744,,"2021-06-03 07:47:52.188062",,,,,,
1349a99d-d33b-4c50-b55d-d024ece4539b,00d6f3d0-10ab-499b-aded-983bb51d3cb0,90b7865e-2a93-4a58-b0a3-62197f57b997,,"2021-06-03 07:47:52.192846",,,,,,
7024f6bf-8f91-4345-a7e0-6f988de43629,440552f9-18f7-4ef5-a9e7-d23dcea7f93e,8197dda0-41b0-48b5-a5af-b8ae80b6e744,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:52.196609",,,,,,
70a6e687-1191-44a8-92ff-45dd99e34032,00d6f3d0-10ab-499b-aded-983bb51d3cb0,90b7865e-2a93-4a58-b0a3-62197f57b997,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:52.202387",,,,,,
a0069dd3-d708-4411-a62f-5d5a7984e5f1,413b3a31-b1dc-4307-a30b-573d40acd958,06096cb7-c84f-461e-b435-f1dee0584523,,"2021-06-03 07:47:52.202594",,,,,,
9978e22c-2072-484e-9eac-afba00700438,f3cc760e-e74d-4825-8969-8b073974e317,a23d4a64-273e-4f84-9367-5ebaf594f6a6,AUTHORIZATION_FAILED,"2021-06-03 07:47:52.20465",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
0e86bc8b-9508-4c3a-9b8f-ed32ed198efd,413b3a31-b1dc-4307-a30b-573d40acd958,06096cb7-c84f-461e-b435-f1dee0584523,,"2021-06-03 07:47:52.208408",,,,,,
6b70f09a-c347-4065-805e-701d73353737,440552f9-18f7-4ef5-a9e7-d23dcea7f93e,8197dda0-41b0-48b5-a5af-b8ae80b6e744,AUTHORIZATION_FAILED,"2021-06-03 07:47:52.210547",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
3ebfa4b2-3e09-44f3-a5b6-a8583ede0469,413b3a31-b1dc-4307-a30b-573d40acd958,06096cb7-c84f-461e-b435-f1dee0584523,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:52.215699",,,,,,
20be1ace-c881-4160-8e07-9953bb386f23,00d6f3d0-10ab-499b-aded-983bb51d3cb0,90b7865e-2a93-4a58-b0a3-62197f57b997,AUTHORIZATION_FAILED,"2021-06-03 07:47:52.221874",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
7ae4cce3-ae32-42db-8b9c-7d8e070b6295,413b3a31-b1dc-4307-a30b-573d40acd958,06096cb7-c84f-461e-b435-f1dee0584523,AUTHORIZATION_FAILED,"2021-06-03 07:47:52.228973",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
ff5a8d5c-2c6a-4eee-97e1-1ad31a131a4b,7a3a9583-a417-4a46-a427-3e11f67d5fe6,738de7e4-6506-4aa9-9403-7e0f5ebf17ac,,"2021-06-03 07:47:52.239992",,,,,,
71880bcb-1713-48c3-a425-b1f94a8213af,7a3a9583-a417-4a46-a427-3e11f67d5fe6,738de7e4-6506-4aa9-9403-7e0f5ebf17ac,,"2021-06-03 07:47:52.252081",,,,,,
41dbba05-9843-42a8-af28-17ec0b6db3fb,7a3a9583-a417-4a46-a427-3e11f67d5fe6,738de7e4-6506-4aa9-9403-7e0f5ebf17ac,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:52.259866",,,,,,
45775f16-87eb-4ad2-a8e2-e14bf96a00d9,8db8788d-80a4-45a8-b7cc-655a317f151a,87ea9bc0-4957-426e-8b3e-a32a79ecfdfa,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:52.265255",,,,,,
3c843f71-0f72-4c7d-b8c0-204a5d12a148,18b12db3-f9fd-48ef-a466-f769346dff54,d4d33a51-1c23-4346-a1f5-ce59ee4d13f3,,"2021-06-03 07:47:52.285292",,,,,,
f82e0390-1a2f-4c50-a3b5-7be7698a5653,18b12db3-f9fd-48ef-a466-f769346dff54,d4d33a51-1c23-4346-a1f5-ce59ee4d13f3,,"2021-06-03 07:47:52.296823",,,,,,
46041aaf-f58b-42d2-8112-b71c5d5a718a,0d254cd6-3adc-4968-981f-b525b642e3ed,b4f7eca6-784e-4ec6-8310-1d0e8a79eafd,,"2021-06-03 07:47:52.305564",,,,,,
b0f0aeec-3ee0-4101-b550-d47dbd1ccc4f,18b12db3-f9fd-48ef-a466-f769346dff54,d4d33a51-1c23-4346-a1f5-ce59ee4d13f3,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:52.307061",,,,,,
f42d1f37-7f02-43a5-9165-b3612ae7346c,0d254cd6-3adc-4968-981f-b525b642e3ed,b4f7eca6-784e-4ec6-8310-1d0e8a79eafd,,"2021-06-03 07:47:52.315209",,,,,,
